Taxon ID InfoSpecies;Groupe d'organisme;GrouOrg;NULL;Systématique supérieure : Ordre;Famille;Nom scientifique;Nom allemand;Nom français;Nom italien;Espèces sensibles;Responsabilité;Indigénat;Menace;Référence Menace;Statut de menace international;NULL;Conservation Dependent;Niveau d'action;Indications sur le niveau d'action;Urgence;Protection occurrences individuelles;Surveillance des populations;Statut de protection;Espèce agricole OEA;Espèces cibles forestières;Plan d'action forêts claires;HAB_1;HAB_1_1;HAB_1_2;HAB_1_3;HAB_1_4;HAB_2;HAB_2_0;HAB_2_1;HAB_2_2;HAB_2_3;HAB_2_4;HAB_2_5;HAB_3;HAB_3_1;HAB_3_2;HAB_3_3;HAB_3_4;HAB_3_5;HAB_4;HAB_4_0;HAB_4_1;HAB_4_2;HAB_4_3;HAB_4_4;HAB_4_5;HAB_4_6;HAB_5;HAB_5_1;HAB_5_2;HAB_5_3;HAB_5_4;HAB_6;HAB_6_0;HAB_6_1;HAB_6_2;HAB_6_3;HAB_6_4;HAB_6_5;HAB_6_6;HAB_7;HAB_7_1;HAB_7_2;HAB_8;HAB_8_1;HAB_8_2;HAB_9;HAB_9_1;HAB_9_2;HAB_9_3;HAB_9_4;HAB_COMB;HAB_ENCODED;IE_2;IE_3;IE_4;IE_5;IE_6;IE_7;IE_8;IE_9;IE_10;IE_12;IE_13;IE_14;IE_15;IE_16;IE_17;IE_18;IE_19;IE_20;IE_22;IE_24;IE_25;IE_26;IE_101;IE_102;OFEV _1;OFEV _2;OFEV _3;OFEV _4;OFEV _5;OFEV _6;ALT_K;ALT_M;ALT_S;ALT_A;CANT_AG;CANT_AI;CANT_AR;CANT_BE;CANT_BL;CANT_BS;CANT_FR;CANT_GE;CANT_GL;CANT_GR;CANT_JU;CANT_LU;CANT_NE;CANT_NW;CANT_OW;CANT_SG;CANT_SH;CANT_SO;CANT_SZ;CANT_TG;CANT_TI;CANT_UR;CANT_VD;CANT_VS;CANT_ZG;CANT_ZH;Indication taxonomique;Lien à la page espèces du centre de données (de, fr);NULL;Etat des données GBIF Suisse
nism:272;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Jungermanniaceae Rchb.;Mesoptychia turbinata (Raddi) L.Söderstr. & Váňa;Mediterranes Glattkelchmoos;Lophozie en cornet;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;B;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;C;Leiocolea turbinata, Lophozia turbinata;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-272;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-254;19.07.2024
nism:1805;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Dicranales H.Philib. ex M.Fleisch.;Pottiaceae Schimp., nom. cons.;Microbryum curvicollum (Hedw.) R.H.Zander;Krummstieliges Glanzmoos;Argilette à soie recourbée;NULL;NULL;4;INN;EN;uv-2309;NULL;NULL;0;LF (+GL);NULL;1;NULL;2;NULL;Z;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;x;NULL;A;NULL;A;NULL;NULL;A;A;NULL;NULL;NULL;NULL;C;B;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;C;A;NULL;NULL;Phascum curvicolle;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1805;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-272;19.07.2024
nism:2006;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Dicranales H.Philib. ex M.Fleisch.;Pottiaceae Schimp., nom. cons.;Microbryum davallianum (Sm.) R.H.Zander;Davalls Pottmoos;Argilette de Davall;NULL;NULL;4;INN;EN;uv-2309;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;x;x;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;A;A;C;A;NULL;C;A;C;NULL;A;A;NULL;C;A;A;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;B;NULL;C;C;NULL;C;A;NULL;A;Pottia starckeana subsp. minutula;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-2006;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1805;19.07.2024
nism:1811;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Dicranales H.Philib. ex M.Fleisch.;Pottiaceae Schimp., nom. cons.;Microbryum floerkeanum (F.Weber & D.Mohr) Schimp.;Flörkes Glanzmoos;Argilette de Flörke;NULL;NULL;4;INN;CR(PE);uv-2309;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;C;C;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;C;C;NULL;C;Phascum floerkeanum;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1811;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-2006;19.07.2024
nism:2004;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Dicranales H.Philib. ex M.Fleisch.;Pottiaceae Schimp., nom. cons.;Microbryum starckeanum (Hedw.) R.H.Zander;Starkes Pottmoos;Argilette de Starcke;NULL;NULL;4;INN;EN;uv-2309;NULL;NULL;0;LF (+GL);NULL;1;NULL;2;NULL;Z;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;x;NULL;A;NULL;A;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;C;A;NULL;NULL;Pottia starckeana subsp. starckeana;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-2004;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1811;19.07.2024
nism:1347;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Dicranales H.Philib. ex M.Fleisch.;Brachytheciaceae Schimp.;Microeurhynchium pumilum (Wilson) Ignatov & Vanderp.;Kleinstes Schönschnabelmoos;Longbec minuscule;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;GL;NULL;N/A;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;A;A;NULL;NULL;NULL;A;NULL;NULL;B;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;C;NULL;NULL;A;Eurhynchium pumilum, Oxyrrhynchium pumilum;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1347;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-2004;19.07.2024
nism:1681;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Bryales Limpr.;Mniaceae Schwägr.;Mielichhoferia elongata (Hoppe & Hornsch. ex Hook.) Hornsch.;Verlängertes Mielichhofermoos;Cuivrine élancée;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;A;A;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;B;NULL;C;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1681;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1347;19.07.2024
nism:322;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Pallaviciniales W.Frey & M.Stech;Moerckiaceae K.I.Goebel ex Stotler & Crand.-Stotl.;Moerckia blyttii (Mørch) Brockm.;Blytts Mörchmoos;Collerette de Blytt;NULL;NULL;4;INN;NT;uv-2309;VU;Hodgetts et al. 2019;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;x;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;A;A;NULL;B;A;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;A;NULL;B;A;A;NULL;NULL;A;NULL;A;A;NULL;A;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-322;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1681;19.07.2024
nism:324;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Pallaviciniales W.Frey & M.Stech;Moerckiaceae K.I.Goebel ex Stotler & Crand.-Stotl.;Moerckia flotoviana (Nees) Schiffn.;Flotows Mörchmoos;Collerette ondulée;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;x;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;A;C;A;NULL;C;A;A;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;NULL;A;NULL;C;A;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;C;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-324;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-322;19.07.2024
nism:329;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Gymnomitriaceae H.Klinggr.;Nardia breidleri (Limpr.) Lindb.;Breidler-Scheibenblattmoos;Nardie de Breidler;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;B;A;A;NULL;NULL;A;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;B;NULL;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;A;NULL;B;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-329;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-324;19.07.2024
nism:331;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Gymnomitriaceae H.Klinggr.;Nardia compressa (Hook.) Gray;Bach-Scheibenblattmoos;Nardie comprimée;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;x;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;B;A;A;C;C;A;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;A;A;NULL;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;A;A;NULL;A;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-331;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-329;19.07.2024
nism:335;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Gymnomitriaceae H.Klinggr.;Nardia insecta Lindb.;Eingeschnittenes Scheibenblattmoos;Nardie bilobée;NULL;NULL;4;INN;CR;uv-2309;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;B;NULL;NULL;NULL;B;C;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-335;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-331;19.07.2024
nism:1707;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Hypnales W.R.Buck & Vitt;Neckeraceae Schimp.;Neckera menziesii Drumm.;Geschwollenes Neckermoos;Neckère de Menzies;NULL;NULL;4;INN;EN;uv-2309;NULL;NULL;0;GL;NULL;N/A;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;C;A;NULL;NULL;C;A;C;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;C;A;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1707;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-335;19.07.2024
nism:125;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Cephaloziaceae Mig.;Odontoschisma fluitans (Nees) L.Söderstr. & Váňa;Hochmoor-Fusssprossmoos;Filandre des tourbières;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;LF (+GL);NULL;2;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;B;A;A;NULL;A;A;C;A;A;A;C;NULL;A;A;NULL;NULL;A;NULL;A;A;NULL;A;NULL;NULL;A;A;NULL;NULL;NULL;NULL;C;A;B;NULL;NULL;NULL;Cladopodiella fluitans;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-125;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-1707;19.07.2024
nism:127;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Cephaloziaceae Mig.;Odontoschisma francisci (Hook.) L.Söderstr. & Váňa;Heide-Fusssprossmoos;Filandre des forêts;NULL;NULL;4;INN;EN;uv-2309;NULL;NULL;0;LF (+GL);NULL;1;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;x;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;A;A;NULL;B;NULL;C;A;A;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;A;NULL;NULL;Cladopodiella francisci;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-127;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-125;19.07.2024
nism:343;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Cephaloziaceae Mig.;Odontoschisma macounii (Austin) Underw.;Macouns Schlitzkelchmoos;Vénusté cylindrique;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;LF (+GL);NULL;3;NULL;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;x;x;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;C;NULL;NULL;NULL;A;A;NULL;NULL;NULL;A;NULL;NULL;NULL;NULL;NULL;C;NULL;NULL;NULL;NULL;B;NULL;NULL;NULL;B;NULL;NULL;C;NULL;C;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-343;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-127;19.07.2024
nism:344;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Cephaloziaceae Mig.;Odontoschisma sphagni (Dicks.) Dumort.;Hochmoor-Schlitzkelchmoos;Vénusté des sphaignes;NULL;NULL;4;INN;EN;uv-2309;NULL;NULL;0;AF (+LF +GL);Sicherung lokaler Einzelvorkommen;2;1;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;B;NULL;A;NULL;A;A;NULL;A;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;NULL;A;B;NULL;NULL;A;NULL;NULL;NULL;NULL;A;NULL;C;NULL;NULL;NULL;NULL;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-344;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-343;19.07.2024
nism:268;Moose;Mousses et Hépatiques;Muschi ed Epatiche;Jungermanniales H.Klinggr.;Cephaloziellaceae Douin;Oleolophozia perssonii (H.Buch & S.W.Arnell) L.Söderstr. & al.;Perssons Spitzmoos;Lophozie de Persson;NULL;NULL;4;INN;VU;uv-2309;NULL;NULL;0;AF (+LF +GL);NULL;2;1;2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;Y;x;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;B;B;NULL;B;B;A;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;A;B;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;B;NULL;NULL;Lophozia perssonii;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-268;http://www.swissbryophytes.ch/index.php/de/verbreitung?taxon_id=nism-344;19.07.2024
